|index|sentID|caseNumber|isLast|rhetClass|text
174|258|1607479P54S2|1607479|False|EvidenceSentence|A February 1991 private treatment record reflected the Veteran's reports of horrendous childhood abuse.
175|260|1607479P55S1|1607479|False|EvidenceSentence|A May 1991 private treatment summary indicates that the Veteran had been hospitalized in 1990 for chemical dependency.
176|262|1607479P55S2|1607479|False|EvidenceSentence|The psychiatrist noted that the Veteran's conditions have resulted in deeply ingrained maladaptive patterns of behavior associated with persistent disturbance of mood and affect, pathological dependence, passivity and aggressivity with intense and unstable interpersonal relationships and impulsive and potentially damaging behavior.
177|264|1607479P56S1|1607479|False|EvidenceSentence|SSA records revealed that the Veteran was approved for benefits in April 1992 with a primary diagnosis of panic disorder with agoraphobia and a secondary diagnosis of major depression.
178|266|1607479P56S2|1607479|False|EvidenceSentence|His disability was determined to have begun in October 1990.
179|268|1607479P57S1|1607479|False|EvidenceSentence|An August 1998 clinical psychological disability evaluation revealed the Veteran's history of alcohol and childhood abuse, as well as his history of social isolation.
180|270|1607479P57S2|1607479|False|EvidenceSentence|Issues relating his service, including the purported assault in Germany, were not noted in the examination report.
181|272|1607479P57S3|1607479|False|EvidenceSentence|Following a mental status evaluation, the Veteran was diagnosed with agoraphobia with panic, dysthymic disorder, chronic PTSD and alcohol addiction.
182|275|1607479P57S4|1607479|False|EvidenceSentence|This PTSD diagnosis was attributed to his history of childhood abuse.
183|277|1607479P58S1|1607479|False|EvidenceSentence|The August 2004 VA psychiatric examination reflects the Veteran's accounts of being extracted from a motor vehicle and beaten by German police officer following an automobile collision while he stationed in Germany.
184|279|1607479P58S2|1607479|False|EvidenceSentence|He also recounted being exposed to live fire exercises during his training, during which he found himself too close to explosives and had ammunition exploding very close to him.
185|282|1607479P58S3|1607479|False|EvidenceSentence|"During his examination, the Veteran was unable to describe the frequency, severity or duration of his symptoms, and he could not describe ""actual longitudinal symptomatology that would support the allegations of PTSD manifestation."""
186|284|1607479P58S4|1607479|False|EvidenceSentence|The psychiatrist noted that a similar situation was encountered when he attempted to obtain information regarding his panic disorder with agoraphobia.
187|286|1607479P59S1|1607479|False|EvidenceSentence|The Veteran reported experiencing one or two panic attacks every two weeks, and indicated that he experienced one or two instances per week during which he did not want to leave his house and be around other people.
188|288|1607479P59S2|1607479|False|EvidenceSentence|He reported driving an automobile without any difficulties, and having problems going into an enclosed area where there are small spaces.
189|290|1607479P59S3|1607479|False|EvidenceSentence|Following the examination and a review of the Veteran's claims folder, the psychiatrist diagnosed him as suffering from mixed bipolar disorder and alcohol abuse in an alleged remission since 1995.
190|292|1607479P59S4|1607479|False|EvidenceSentence|"Allegations of panic disorder, agoraphobia and PTSD were ""unsupportable."""
191|294|1607479P60S1|1607479|False|EvidenceSentence|An August 2004 private treatment summary indicates that the Veteran had been in treatment since December 1991 and noted that he had a long history of alcohol abuse.
192|296|1607479P60S2|1607479|False|EvidenceSentence|The Veteran had reported a history of panic attacks since approximately 1984.
193|298|1607479P60S3|1607479|False|EvidenceSentence|He had reportedly been hospitalized in May 1994 due to his bipolar disorder, depressed type.
194|300|1607479P60S4|1607479|False|EvidenceSentence|The psychiatrist diagnosed the Veteran as suffering from panic disorder with agoraphobia, dysthymic disorder and a history of alcohol abuse.
195|302|1607479P61S1|1607479|False|EvidenceSentence|An August 2004 statement from the Veteran indicates that ever since service he had a nervous stomach.
196|304|1607479P62S1|1607479|False|EvidenceSentence|Diagnoses of mild bipolar disorder, panic disorder with agoraphobia, and claustrophobia were made in a May 2006 VA mental health consultation.
197|306|1607479P63S1|1607479|False|EvidenceSentence|"In a statement dated in May 2006, the Veteran's former wife indicated that he had been suffering from ""problems dealing with"" an incident involving a German police officer and had told her that that incident scarred him emotionally."
198|308|1607479P63S2|1607479|False|EvidenceSentence|She stated that he was averse to disciplining his grandchildren, that he was mentally confused, and described his behavior as aggressive yet avoiding confrontation.
199|310|1607479P63S3|1607479|False|EvidenceSentence|"He was suspicious of everyone and believed that someone is ""out to get him."""
200|312|1607479P63S4|1607479|False|EvidenceSentence|"Her observations were noted to have been over the past ""25 years."""
201|314|1607479P64S1|1607479|False|EvidenceSentence|A July 2014 VA examination report reflects that the Veteran has current diagnoses of unspecified bipolar disorder and unspecified anxiety disorder.
202|316|1607479P64S2|1607479|False|EvidenceSentence|The report examiner noted that a February 1991 medical record reflects that the Veteran's father would beat him and his mother, and that the Veteran tried to stab his father once.
203|318|1607479P64S3|1607479|False|EvidenceSentence|It was noted that the Veteran enlisted in the Army and that he reported being beaten by German police.
204|320|1607479P64S4|1607479|False|EvidenceSentence|It was also noted that the Veteran was in an alcohol detoxification program in 1987 and 1991.
205|322|1607479P64S5|1607479|False|EvidenceSentence|He was psychiatrically hospitalized twice in the past, having been diagnosed with anxiety with panic and agoraphobia, and bipolar disorder.
206|324|1607479P64S6|1607479|False|EvidenceSentence|The Veteran reported that he started receiving medication for his nerves in the military.
207|326|1607479P64S7|1607479|False|EvidenceSentence|It was further noted that the Veteran reported having been sexually molested when he was a young child.
208|328|1607479P65S1|1607479|False|EvidenceSentence|On review of the record, the July 2014 VA examiner opined that the Veteran's mental health issues stem from a history of the sexual, physical and emotional abuse as a child.
209|330|1607479P65S2|1607479|False|EvidenceSentence|The examiner found that the symptoms reported did not meet the criteria for a diagnosis of PTSD, but if he did it would likely be mostly due to his childhood experiences.
210|333|1607479P65S3|1607479|False|EvidenceSentence|Reference was made to a November 1990 record, which indicated that the Veteran had problems in school with anxiety and depression and tension, and that the Veteran described his childhood as confused.
211|335|1607479P65S4|1607479|False|EvidenceSentence|"The examiner stated, ""[A]gain, this supports the hypothesis that his problems began before the military."""
212|338|1607479P66S1|1607479|False|EvidenceSentence|The examiner noted the Veteran's report that his experience with the German police and with a proving grounds explosion led to him having palpitations and showing signs of panic.
213|340|1607479P66S2|1607479|False|EvidenceSentence|Consideration was also given to the Veteran's history of mental health treatment in service.
214|342|1607479P66S3|1607479|False|EvidenceSentence|The examiner observed that the Veteran was unable to explain why he would have been suicidal in service.
215|344|1607479P66S4|1607479|False|EvidenceSentence|The examiner remarked that it seems likely that this was the influence of his childhood experiences.
216|346|1607479P66S5|1607479|False|EvidenceSentence|"The examiner indicated that if the Veteran's reports of his experiences in service actually happened (but noted that there is no evidence to confirm this), then ""it would be easy to see that they could have exacerbated his symptoms."""
217|348|1607479P66S6|1607479|False|EvidenceSentence|The examiner opined that the claimed condition was at least as likely as not incurred in or was caused by the claimed in-service injury, event, or illness.
218|350|1607479P66S7|1607479|False|EvidenceSentence|The examiner reasoned that the Veteran's treatment for his symptoms reportedly began in service and have been continuous since then.
219|352|1607479P66S8|1607479|False|EvidenceSentence|Therefore, the examiner opined that they are most likely one in the same as those disorders treated in the military.
220|354|1607479P66S9|1607479|False|EvidenceSentence|"The examiner also noted that the symptoms began prior to service, and ""[t]here is no evidence to support the disorder being 'clearly and unmistakably' aggravated beyond their natural progression."""
221|356|1607479P67S1|1607479|False|EvidenceSentence|An October 2014 VA medical opinion addendum report indicates that both psychiatric disabilities are the result of childhood abuse.
222|359|1607479P67S2|1607479|False|EvidenceSentence|The examiner noted that there is documentation in the record (dated in December 1991 and August 1998)  which reflect the history of abuse and of working on the issues for many years.
223|361|1607479P67S3|1607479|False|EvidenceSentence|The examiner stated that this is taken as medical evidence that his mood and anxiety disorders existed prior to service.
224|363|1607479P67S4|1607479|False|EvidenceSentence|The examiner opined that there is no evidence that they were aggravated beyond natural progression during service.
225|365|1607479P67S5|1607479|False|EvidenceSentence|The examiner indicated that both disorders are related to the anxiety treated in service.
